no,title,date,viewCnt,doc_url,content,ref_url
42,"지번주소 신분증 투표권제약 소문, 사실무근",2014-03-26,7975,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=46&currentPage=7&searchType=&keyword=,"안행부 ""지번주소 신분증 투표권제약 소문, 사실무근""
 
선거인 명부에 도로명 주소만 기재 요구가 와전된 듯
 
(서울=연합뉴스) 하채림 기자 = 최근 인터넷을 중심으로 지번 주소만 표기된 신분증을 소지한 유권자는 
 6·4 지방선거에 투표권이 제약될 수 있다는 소문이 퍼지는 것과 관련, 지방선거 운영·관리를 책임진 
 중앙선거관리위원회와 안전행정부가 '사실무근'이라고 밝혔다.
 
안전행정부 관계자는 24일 연합뉴스와의 통화에서 ""도로명 주소가 표기된 신분증만 본인 확인용으로 
쓸 수 있게 한다는 일부 보도나 소문은 전혀 사실이 아니다""고 확인했다.
 
중앙선거관리위원회 관계자도 ""지번 주소만 적힌 기존 신분증으로도 투표권 행사에 전혀 제약이 없다""고 강조했다.
 
최근 인터넷상에서 안행부가 6·4지방선거에서 도로명주소가 표기된 신분증만 본인확인용으로 허용하는 
방안을 추진하고 있다는 소문이 확산하고 있다.
 
안행부 안팎에서는 올해부터 도로명 주소가 전면 시행된 만큼 선거인 명부에 도로명 주소만 기재해야 
한다는 의견을 선관위에 전달한 게 와전돼 헛소문으로 이어진 것으로 보고 있다.
 
이에 선관위는 유권자들이 몰리는 시간대에 주소확인 시간이 길어지면 유권자 불편을 초래할 수 있다는 
우려를 제기하며, 올해 선거까지는 지번 주소를 병기해야 한다는 입장이다.
 
선관위 관계자는 ""지번 주소 신분증으로도 대부분 큰 문제 없이 본인 확인이 되겠지만, 투표사무원이나 
현장 상황에 따라 드물게 지체가 벌어질 수 있다""며 ""도로명 주소 전면시행 원칙이 중요하지만 유권자 
편의도 무시할 수 없는 현실적 문제""라고 설명했다.
 
안행부 관계자는 이와 관련 ""아직 선거인명부 작성까지는 한 달 이상이 남아 있다""며 ""도로명 주소 확산 
상황 등을 고려해 선거인명부 작성이 시작되는 5월 13일 이전까지 선관위와 협의를 거쳐 지번 주소 병기 
여부를 결정할 것""이라고 말했다.
 
☞  보도자료 바로가기",http://www.yonhapnews.co.kr/bulletin/2014/03/24/0200000000AKR20140324161700004.HTML?from=search
41,모든 도로에 도로명을 부여해야 하는 것은 아니야,2014-03-26,9156,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=45&currentPage=7&searchType=&keyword=,"- 부산광역시 △△아파트 동대표인 A씨는「도로명주소법 시행령」 제6조제1항제2호의 ‘로’에 해당하는 아파트 단지를 통과하는 도로가 있는데도 구청장이 도로명을 부여하지 않고 있는 점에 이의를 제기하고 있다.
- A씨에 따르면 해당 아파트는 80개 동으로 규모가 큰 편인데, 아파트를 통과하는 도로가 있음에도 불구하고 아파트 단지의 외곽도로를 기준으로 단지별로 1개의 건물번호만을 정하였기 때문에 실제로는 주소를 찾기 어려워 혼란이 발생하고 있다고 주장한다.
- 반면에, A씨의 주장대로 한다면 7개의 도로명과 80개 동별로 별도의 건물번호가 부여되어 혼란과 불편이 초래되며, 아파트 단지의 경우 상세주소로 동·층·호를 쓰고 있는 체계에도 맞지 않는다는 반대의견도 있다.
- 해당 구 도로명주소위원회에서는 이미 확정되어 사용 중인 도로명 주소의 변경으로 인한 주민의 불편과 혼란, 공적 장부의 변경 필요 및 경제적 부담 증가 등의 이유로 도로명 부여 요청을 수용하지 않고 있다.
- 이러한 경우 구청장은 모든 도로에 도로명을 반드시 부여해야 할까?
 
□ 법제처(처장 제정부)는 '도로명주소법 시행령' 제6조제1항 각 호의 어느 하나에 해당하는 도로에 대하여 
   시장？군수？자치구청장은 '건물번호 부여가 필요하지 않은 경우'에는 도로구간 설정 및 도로명 부여를 
   하지 않을 수 있다고 해석했다.
○ '도로명주소법'에서는 시장？군수？자치구청장(이하 ""시장 등""이라 함)은 도로명주소의 부여？관리를 
    위하여 도로구간의 설정？변경？폐지와 도로명의 부여？변경？폐지를 시행해야 한다고 규정하고 있고, 
    같은 법 시행령(제6조제1항)에서는 도로별 구분기준을 대로, 로, 길로 구분하면서, 이러한 도로에 대해
    서는 도로구간을 설정해야 한다고 규정하고 있다.
- 이 사안에서는 '도로명주소법 시행령' 제6조제1항에 따른 도로에 대하여 시장 등은 반드시 도로구간을 설정
  하고 도로명을 부여해야 하는지, 아니면 '건물번호 부여가 필요하지 않은 경우'에는 도로구간 설정 및 도로명 
  부여를 하지 않을 수 있는지가 문제가 된다.
- 지금까지 주소체계는 토지지번을 기준으로 구성되어 있었으나, '도로명주소법'에서는 주소만으로 누구나 
  쉽게 건축물의 위치를 찾을 수 있도록 도로와 건축물에 부여된 도로명 및 건물번호를 기준으로 하는 새로운 
  주소체계로 변경하는 한편, 이를 전국에 통일적으로 적용하기 위하여 도로명주소의 부여·사용·관리 등에 관한 
  사항을 규정하고 있다.
- '도로명주소법'에 따르면 '도로명'이란 도로명주소를 부여하기 위하여 도로구간마다 부여한 이름이고, 
   '도로명주소'란 이 법에 따라 부여된 도로명, 건물번호 및 상세주소에 의하여 표기하는 주소를 말하는 
   것이므로, 도로구간 및 도로명은 도로명주소법령에 따라 도로명주소를 부여하기 위하여 설정 하거나 
   부여하는 것이라 할 것이다.
- 또한, '도로명주소법'에서는 시장 등은 '도로명주소를 부여？관리하기 위하여' 도로구간 설정 및 도로명 부여 
  등을 시행하도록 규정하고 있는데, 이는 시장 등이 도로 및 건물 등에 대하여 기초조사 한 결과에 따라 도로명
  주소 부여？관리가 필요한 도로에 대해서 도로구간을 설정하고 도로명을 부여하는 것으로 해석해야 할 것이고, 
  건물번호를 부여할 필요가 없는 경우까지 반드시 도로명주소의 부여？관리를 해야 하는 것은 아니다.
- 한편 '도로명주소법 시행령' 제6조제1항에서는 '대로'와 '로' 외의 도로는 모두 '길'로 구분하고 있어 
  현실적으로 불특정 다수의 사람 또는 차마(車馬)의 통행을 위하여 공개된 장소이기만 하면 위 규정의 
  도로에 해당하게 되는데, 만일 '도로명주소법 시행령' 제6조제1항에 해당하는 도로에 대하여 반드시 
  도로구간을 설정하고 도로명을 부여해야 한다면 건물번호를 부여할 필요가 없는 농로나 임도 등을 포함
  하여 모든 도로에 도로명을 부여해야 한다는 결과가 초래되어 불합리하다고 할 것이다.
- 따라서 '도로명주소법 시행령' 제6조제1항에 따른 도로에 대하여 시장 등은 '건물번호 부여가 필요하지 
  않은 경우'에는 도로구간 설정 및 도로명 부여를 하지 않을 수 있다고 보는 것이 타당하다.
 
 ☞ 보도자료 바로가기",http://www.korea.kr/policy/pressReleaseView.do?newsId=155951435
40,도로명주소 스티커를 붙여드립니다.,2014-03-26,7462,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=44&currentPage=7&searchType=&keyword=,"- 안행부, 3월 24일까지 주민등록증 · 운전면허증에 스티커 부착 추진 - 
  
□ 안전행정부(장관 유정복)는 국민들이 가장 많이 지참하고 있고 생활에서도 자주 사용하는 주민등록증과 운전면허증에 도로명주소 스티커를 부착하는 행사를 3월 3일부터 3월 24일까지 실시한다고 3일 밝혔다.  ○ 도로명주소의 빠른 정착을 위해 실시하는 이번 행사는 주민등록증이나 운전면허증에 도로명주소가 표기되어 있지 않거나 이사 등으로 주소가 바뀐 경우 에 주민등록과 일치하는 도로명주소 스티커를 부착해 주는 행사이다. 
□ 이번 스티커 부착은 전국 지방자치단체에서 3월 24일까지 주민등록일제정리(2.27∼4.30)와 병행해 개별 가구를 방문하거나 역 · 터미널 등 다중 집합장소에서 실시된다.  ○ 한편, 읍 · 면사무소나 동주민센터를 방문하는 경우에는 기간에 상관없이 스티커를 부착받을 수 있다.
□ 안전행정부는 2013년에도 주민등록증에 대한 도로명주소 스티커 부착을 추진한 바 있으나 아직도 많은 국민의 신분증에 도로명주소가 표기되어 있지 않다고 판단해 이번에 스티커 부착을 대대적으로 추진하게 되었다.
□ 이경옥 안전행정부 제2차관은 “3월 3일부터 3월 7일까지 정부서울청사 등 4개 정부청사에서도 공무원과 방문 민원인 등을 대상으로 도로명주소 스티커를 부착해 주고 있다.”며,   ○ “이번 기회를 활용해 모든 국민이 자신의 신분증에 도로명주소를 부착하게 된다면 생활 속에서 자신의 주소를 즉시 찾아 사용할 수 있을 뿐만 아니라 향후 6 · 4 지방선거 등 각종 신분확인 시에도 도움이 될 것”이라며 국민들의 적극적인 참여와 협조를 당부했다.",
39,"특허청, 도로명주소 전면 사용에 따른 해외출원 지원",2014-01-05,8434,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=43&currentPage=7&searchType=&keyword=,"- 도로명주소 전면 사용에 따른 해외출원 지원 및 ATM 납부 확대 -   특허청(청장 김영민)은 오는 2014년 1월 1일부터 도로명주소 전면 사용에 따른 해외출원 시 애로사항 해소를 위해 도로명주소와 지번주소의 관계를 입증하는 서류 등을 발급하는 한편, 고객의 수수료 납부 편의를 높이기 위하여 은행업무 자동화기기(ATM: Automated Teller Machine)로 납부할 수 있는 수수료를 확대한다고 밝혔다.   내년부터 도로명주소의 사용이 의무화 됨에 따라 국내 출원인이 외국 특허청에 도로명주소로 기재된 유사상표 등을 새롭게 출원할 경우 출원인의 동일성(성명과 주소)을 확인하는 단계에서 해당국 특허청에 이미 등록된 본인 상표권 등의 지번주소와 일치하지 않기 때문에 해당 심사관의 보정 요구 또는 의견서 제출이 예상된다.   외국 특허청에 상표권 등을 가진 국내 출원인이 주소 불일치를 해소하기 위해서는 지번주소로 등록된 상표권 등의 주소를 도로명주소로 변경하는 것이 원칙이지만 이 경우 절차 지연과 비용이 소요되고, 짧은 기간 내에 모든 권리의 주소정보를 변경하는데 어려움이 있을 것으로 예상된다.   특허청에서는 도로명주소 전면 사용에 따른 해외출원 지원을 위하여 ‘주소 동일성 증명’과 등록원부상의 ‘주소 증명’을 활용하여 심사해 줄 것을 요청하는 협조문을 95개 국 101개 기관에 발송하였다.   ‘주소 동일성 증명’은 현재 안전행정부에서 지번주소와 도로명주소의 관계를 입증하는 영문서류로 발급 중에 있으나 변리업계의 의견과 외국 특허청에서의 인지도를 고려하여 특허청에서 자체 발급할 계획이며, 온라인으로 신청하고 담당자 심사 후 증명서를 온라인에서 인쇄하여 사용할 수 있도록 제공할 예정이다.   또한, 등록원부상에 지번주소와 도로명주소가 동일한 주소임을 입증하는 ‘주소 증명’ 문구를 삽입하여 증빙 자료로 번역？공증하여 사용할 수 있도록 하였다.   그리고, 은행 방문이 쉽지 않거나 인터넷 접속이 어려운 고객들의 납부 편의를 높이고, 은행업무 자동화기기(ATM)를 통한 특허수수료 납부를 선호하는 고객의 요구에 부응하기 위해 현재 연차등록료, 설정등록료에 한하여 납부 가능한 수수료를 납부금액이 소액인 제증명 수수료를 제외한 모든 수수료로 확대할 예정이다.   이태근 정보고객지원국장은 “앞으로도 도로명주소 전면 사용에 따른 고객의 불편 최소화 및 납부 편의 제고를 위한 노력을 지속해 나가겠다.”고 밝혔다.
 
* 자세한 내용은 특허청 홈페이지(http://www.kipo.go.kr/)를 참고하시기 바랍니다. 
* 문의 : 정보고객지원국 정보고객정책과 김영배 사무관 (042-481-5195)",http://www.kipo.go.kr/
38,"기획재정부, '2014년부터 이렇게 달라집니다' 발간(도로명주소 전면사용)",2013-12-27,10193,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=42&currentPage=7&searchType=&keyword=,"기재부, '2014년부터 이렇게 달라집니다' 발간
기획재정부는 정부 부처의 내년부터 달라지는 제도와 법규사항을 정리한 '2014년부터 이렇게 달라집니다'를 26일 발간했다. 
책자는 정부 28개 부처별 총 183건의 달라지는 제도 등에 대해 국민적 관심사항이나 중요사항을 분야별로 재구성해 설명하고 있다.
분야별로는 환경ㆍ국토(53건), 농식품ㆍ산림ㆍ해양(43건), 보훈ㆍ국방(31건), 보건복지ㆍ여성(16건), 문화ㆍ통신(13건), 고용노동(10건), 기타(17건) 등이다. 
지번과 도로명주소 병행 사용이 `13년말 종료되고 2014년 1월 1일부터 도로명주소만 법정주소로 전면 사용됩니다.
이에 따라 공공기관에서는 도로명주소만을 사용해야 하며, 국민들도 전입·출생·혼인·사망신고, 부동산 실거래가 신고 등 민원신청 시 도로명 주소를 사용해야 합니다.
부처별로 달라지는 제도를 변경 전ㆍ후로 도표화해 비교하고, 시행 시기별 목차를 별도로 구성해 알아보기 쉽게 정리했다. 
기재부는 이 책자를 내년 1월초 전국의 시ㆍ군ㆍ구청, 읍ㆍ면ㆍ동사무소, 공공도서관 등 국민들이 쉽게 접근할 수 있는 장소에 배포ㆍ비치할 예정이다.
책자는 기획재정부(www.mosf.go.kr) 및 각 부처 홈페이지에서도 확인할 수 있다. 
* 문의. 기획재정부 기획조정실 경제교육홍보팀(044-215-2553) 
* 자세한 내용은 첨부된 자료 및 기획재정부 홈페이지(http://www.mosf.go.kr/)를 참고하시기 바랍니다. 
* 기획재정부 보도자료 바로가기",http://www.mosf.go.kr/
37,‘도로명 주소로 편지쓰기’ 군이 앞장선다,2013-12-27,8267,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=41&currentPage=7&searchType=&keyword=,"내년 도로명 주소 전면 시행을 앞두고 국방부가 ‘군 장병 도로명 주소로 편지쓰기’ 캠페인으로 정부정책을 적극 지원한다.
국방부는 군 장병들이 크리스마스와 연말연시를 맞아 부모님과 가족을 비롯해 마음을 전달하고 싶은 이들에게 편지를 보낼 때 새롭게 바뀌는 도로명 주소를 사용하도록 할 계획이다.
또 장병들의 편지를 받아보는 지인들도 도로명 주소 사용에 공감할 수 있도록 관련 홍보문구가 새겨진 엽서를 육군에 4만 장, 해군에 3만 장, 공군에 3만 장 등 총 10만 장을 배포한다.
정부는 기존 지번 주소가 실제 위치를 찾기에 불편하고 교통 혼잡과 물류비용 증가 등 국민 생활에 불편을 초래한다고 판단해 새롭게 도로명 주소를 도입했으며 내년부터 전면 사용할 예정이다.
백승주 국방부 차관은 “이번 캠페인을 통해 국방부도 도로명 주소의 성공적 정착에 적극 동참할 것”이라며 “더불어 장병들이 편지쓰기를 통해 부모님과 주변 사람들에게 감사의 마음을 전하는 기회가 되길 바란다”고 말했다.
* 자세한 내용은 첨부된 자료 및 정책브리핑 홈페이지(http://www.korea.kr/)를 참고하시기 바랍니다.
* 정책브리핑 바로가기
* 2013.11.22 기사제공=국방일보",http://www.korea.kr/
36,국가지점번호와 함께 안전한 등산 즐기세요,2013-12-27,6890,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=40&currentPage=7&searchType=&keyword=,"국가지점번호와 함께 안전한 등산 즐기세요!!
- 유명산자연휴양림 등산로에 국가지점번호판 설치 시범사업 완료 -
 
산림청 국립자연휴양림관리소(소장 서경덕)는 이용객의 안전한 산행과 사고 발생시 신속한 구조활동이 가능하도록 경기도 가평의 국립유명산자연휴양림에 국가지점번호판 설치 시범사업을 완료했다고 밝혔다.
 
이번 사업을 통해 유명산자연휴양림 내 등산로와 산책로 주요 지점에 총 26개의 국가지점번호판이 시범적으로 설치되어 해당위치에 대한 고유번호가 표시됨으로서 재난이나 사고 발생 시 신속한 위치안내와 구조 활동에 활용될 예정이다
 
국가지점번호판 설치 시범사업은 산림, 해양 등을 담당하고 있는 기관별 상이한 좌표체계를 단일 좌표체계로 전환하여 비거주지역의 긴급구조 등 응급상황시 신속한 공동대응 체계 마련을 위해 추진됐다.
 
서경덕 국립자연휴양림관리소장은 “국가지점번호판 설치를 통해 산악사고, 산불 등 각종 사고와 재난으로부터 이용객을 보다 안전하게 보호할 수 있는 인프라가 확충되었다.”며, “앞으로 국가지점번호판 설치를 점진적으로 확대해 나갈 계획이다”고 덧붙혔다.
* 자세한 내용은 첨부된 자료 및 정책브리핑 홈페이지(http://www.korea.kr/)를 참고하시기 바랍니다. 
* 정책브리핑 바로가기* 2013.12.17 산림청",http://www.korea.kr/
35,등산하다 사고나면 국가지점번호 찾으세요,2013-12-27,9637,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=39&currentPage=8&searchType=&keyword=,"“산행시 사고가 나면 먼저 국가지점번호를 찾으세요!”
 
산림청은 지난해 가장 많은 국민이 방문한 경기도 가평군 소재 국립유명산자연휴양림을 대상으로 등산로 안내판 등 산림 내 시설물에 ‘국가지점번호’를 부착하는 시범사업을 오는 18일부터 추진한다고 밝혔다.
국가지점번호는 도로명주소법에 따라 산림, 해양 등 비거주지역의 위치를 나타내는 좌표로써 재난, 사고 등 응급상황 발생 시 신속한 위치안내와 인명구조 등에 활용될 수 있다.
 
최근 등산 및 산림휴양 등 산림을 찾는 인구가 증가하면서 안전사고 발생 빈도도 높아지고 있어 국가지점번호를 활용한 신속한 사고 대응이 가능할 것으로 기대되고 있다.
이규태 산림청 기획조정관은 “안전행정부 등 관련부처와 지속적으로 협업해 산악사고 발생 시 인명구조 등에 활용될 수 있도록 내년부터 본격적으로 산림분야 국가지점번호 관련 사업을 적극 추진할 계획”이라고 밝혔다.
참고로 산림분야 국가지점번호판 설치 대상사업은 사방댐, 산불감시CCTV, 등산로, 트레킹 길, 임도에 설치된 이정표 및 안내판 등이다.
 
* 문의 : 산림청 정보통계담당관실 042-481-4168
* 자세한 내용은 첨부된 자료 및 정책브리핑 홈페이지(http://www.korea.kr/)를 참고하시기 바랍니다. 
* 정책브리핑 바로가기
* 2013.11.18 산림청",http://www.korea.kr/
34,"안행부, 국가지점번호를 활용한 긴급구조훈련 실시",2013-12-26,6823,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=38&currentPage=8&searchType=&keyword=,"안행부, 국가지점번호를 활용한 긴급구조훈련 실시앞으로는 산악, 들판 등 외딴 곳에서 조난이나 부상을 당해 도움이 필요한 경우 국가지점번호로 사고위치를 신고하면 신속한 구조를 받을 수 있다.안전행정부는 9월 12일 충북 충주시 비내섬 일원에서 충청북도, 충주시와 함께 국가지점번호를 활용한 긴급구조 시범훈련을 전국 최초로 실시했다.이날 행사에서 이경옥 안전행정부 제2차관은 신진선 충청북도   행정부지사, 이종배 충주시장 등과 함께 현장에서 국가지점번호판을 직접 설치해보는 행사를 가졌으며,이어서 충주소방서에서 국가지점번호를 활용한 부상자 구조 등 긴급구조시범을 참관하고, 행사현장에서 심폐소생술 교육과 체험시간도 가졌다.안전행정부는 지방자치단체와 함께 충주 비내섬을 시작으로 전국 17개 시범지역에서 10월까지 국가지점번호판 570여개를 설치하고, 이를 활용한 긴급구조 시범훈련을 실시할 계획이다.이경옥 안전행정부 제2차관은 “국가지점번호는 야외활동 중에 각종 사고와 재난으로부터 위험에 처한 국민의 생명과 재산을 지켜줄 안전지킴이”라면서, “재난·안전사고 위험이 높은 지역에 국가지점번호판을 지속적으로 설치해 나갈 계획“이라고 밝혔다.국가지점번호는 도로나 건물이 없는 비거주지역에서 누구나 쉽게 위치 찾기가 가능한 새로운 위치표시체계로써,국가지점번호를 공공기관이 공동으로 사용하면 긴급한 상황에서 위치정보를 서로 공유하고 협업을 통해 신속하고 체계적인 구조구급이 가능하다.이전에는 산악·해안과 같은 곳의 위치표시는 필요에 따라 소방·해양경찰·국립공원·한국전력 등 각 기관에서 개별적으로 설정해왔다.- 그러다 보니, 안내표지판이 설치되어 있지 않아 위치를 확인할 방법이 없는 곳도 있고, - 안내표지판이 설치되어 있더라도 기관마다 위치표시 방식도 다르고 제각각 설치·운영되어 응급상황에 대응하기 곤란한 측면이 있었다. 이에 따라 안전행정부는 지난해 기준점을 설정하고 전 국토를 격자형(10m×10m)으로 나누어 국가지점번호를 부여하고, 국가지점번호판  규격 및 절차 등을 고시하였으며,지방자치단체에서 철탑·전주·119구조표지판·등산로안내표지판 등 각종 시설물에 국가지점번호를 표기해야 하는 대상지역을 지정고시한 바 있다.* 자세한 내용은 첨부된 자료 및 안전행정부 홈페이지(https://www.mois.go.kr)를 참고하시기 바랍니다.",https://www.mois.go.kr
33,[조선일보]도로명 주소는 다음 세대를 위한 선택,2013-07-17,14546,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=37&currentPage=8&searchType=&keyword=,"조선일보에 게재된 도로명주소에 관한 기사입니다. (2013.07.01)
 
[발언대] 도로명 주소는 다음 세대를 위한 선택
지금 우리가 쓰고 있는 주소는 읍·면·동명과 토지번호(지번)를 결합한 것이다. 목적지를 찾아가는 도로와 건물번호가 없다. 지번은 일제가 1910년에 식민 통치와 조세 징수 등 식민지 수탈을 목적으로 토지조사를 거쳐 작성했다. 이후 급격한 도시화로 토지를 분할, 조밀하게 사용하면서 그때마다 지번은 불규칙적으로 부여됐다.서울시에서 지번을 체계적으로 부여한 곳은 87개 동(18.6%)에 지나지 않는다. 예를 들어 성동구 마장동 793-1번지는 한 번지에 가옥이 38채 있고, 용산구 한강로 3가 40번지는 본번 하나에 부번 1041개가 무질서하게 매겨져 있다. 이 때문에 지번 주소는 더 이상 주소로서의 기능이 어려워 주소 체계 개선을 위해 여러 차례 노력했지만, 주소 변경에 따른 혼란과 공부 주소 변경 등과 같은 수많은 과제 때문에 시행하지 못했다. 도로명 주소는 국민 생활 불편을 해소하고 국가경쟁력을 강화하고자 1996년부터 도입이 추진됐다. 그 후 준비 기간을 거쳐 마침내 내년부터 법적 주소로서 사용이 의무화된다.
하지만 아직도 도로명 주소에 대한 이해 부족으로 민원이 제기되고 있다. 민원의 대부분은 도로명이 전통적 땅 이름과 문화를 반영하지 않았고, 주민들이 충분히 인식하지 않은 채 강행한다는 우려다. 도로명 부여는 해당 도로 구간의 역사적 유적, 인물, 지방 연혁 등과 공공시설 또는 주요 시설명의 반영을 제1원칙으로 정하고 있다.지방 향토사학자들이 도로명 부여에 참여한 이유다. 또 도로명 중복 지정으로 인한 혼란을 방지하기 위해 시·군·구는 두 개의 같은 도로명을 부여할 수 없도록 했다. 일부 도로명은 역사적 사실보다는 미래 지향적 관점에서 해당 지자체가 주민 의견을 수렴해 부여하기도 했다.
도로명 주소는 점과 면의 개념인 지번 주소를 건물에 접근하는 도로를 반영한 선의 개념으로 전환한 제도다. 따라서 전통적 동리의 향토 문화적 사실을 선의 개념인 도로명에 반영해 전통성을 더 구체적으로 승화 발전시킬 수 있다. 서울의 종로, 청계천로 등은 동명을 몰라도 위치를 누구나 쉽게 찾을 수 있는 이미 생활화된 도로명 주소다. 어찌 보면 도로명 주소는 지금 세대가 겪는 주소 사용의 불편과 비능률을 다음 세대는 더 이상 겪지 않도록 개선하는 데 의의가 있다.
박헌주 아주대 공공정책대학원 겸임교수
 
☞   원본기사 바로가기",http://news.chosun.com//site/data/html_dir/2013/06/30/2013063002333.html
32,[디지털타임스]내년 1월1일부터 '도로명주소' 전면 사용,2013-07-17,13487,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=36&currentPage=8&searchType=&keyword=,"디지털타임스에 게재된 도로명주소에 관한 기사입니다. (2013.07.13)
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
 
[디지털타임스] 내년 1월1일부터 '도로명주소' 전면 사용",http://www.dt.co.kr/contents.htm?article_no=2013070202010960727002
31,[서울신문]길을 품은 우리 동네 (30) 전북 전주 권삼득路 (2012.12.12),2013-05-21,9739,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=35&currentPage=8&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (30) 전북 전주 권삼득路를 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (30) 전북 전주 권삼득路",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121212021004&keyword=길을 품은 우리 동네
30,[서울신문]길을 품은 우리 동네 (29) 울산 외솔큰길 (2012.12.05),2013-05-21,7121,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=34&currentPage=8&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (29) 울산 외솔큰길를 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (29) 울산 외솔큰길",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121205021001&keyword=길을 품은 우리 동네
29,[서울신문]길을 품은 우리 동네 (28)대구 종로 (2012.11.28),2013-05-21,6817,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=33&currentPage=8&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (28)대구 종로를 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (28)대구 종로",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121128022005&keyword=길을 품은 우리 동네
28,[서울신문]길을 품은 우리 동네 (27) 부산 임시수도기념로 (2012.11.21),2013-05-21,7156,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=32&currentPage=8&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (27) 부산 임시수도기념로를 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (27) 부산 임시수도기념로",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121121022004&keyword=길을 품은 우리 동네
27,[서울신문]길을 품은 우리 동네 (26) 군산 창길과 해망로 (2012.11.14),2013-05-21,5481,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=31&currentPage=8&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (26) 군산 창길과 해망로를 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (26) 군산 창길과 해망로",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121114022004&keyword=길을 품은 우리 동네
26,[서울신문]길을 품은 우리 동네 (25)경남 창원 몽고정로 (2012.11.07),2013-05-21,5473,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=30&currentPage=8&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (25)경남 창원 몽고정로를 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (25)경남 창원 몽고정로",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121107021005&keyword=길을 품은 우리 동네
25,[서울신문]길을 품은 우리 동네 (24)경북 고령군 우륵로·정정골길 (2012.10.31),2013-05-21,5159,https://www.juso.go.kr/notice/NewsBoardDetail.do?mgtSn=29&currentPage=9&searchType=&keyword=,"서울신문에서 기획기사로 연재(2012.05.09-2012.12.19)했던
[길을 품은 우리 동네] (24)경북 고령군 우륵로·정정골길을 소개합니다.
 
자세한 사항은 아래 링크를 참고하시기 바랍니다.
감사합니다.
 
신문기사 바로가기
[길을 품은 우리 동네] (24)경북 고령군 우륵로·정정골길",http://www.seoul.co.kr//news/newsView.php?code=seoul&id=20121031022005&keyword=길을 품은 우리 동네
